name,height,width,aspect_ratio,compression_ratio,file_size,image_area,entr_color,b_mean,g_mean,r_mean,r_skew,g_skew,b_skew,r_var,g_var,b_var,r_kurt,g_kurt,b_kurt,entr_hsv,h_mean,s_mean,v_mean,h_skew,s_skew,v_skew,h_var,s_var,v_var,h_kurt,s_kurt,v_kurt,lbp,entr_HOG,edges,avg_edge_len,snr,entr_noise
47.jpg,792,612,0.7727272727272727,7.740402427339508,187860,484704,3.110611328241232,214.387,217.813,221.155,-2.1019889675410965,-1.9020961186877263,-1.7031332851671432,5258.0896755332651,5751.6400434905499,6123.6394905746401,5.9134967348901419,5.0421737525462937,4.2999680746497821,2.6911177154378789,22.134783290420547,24.040963144517065,225.65044233181487,1.7772231613191478,2.5567026703747517,-2.3065037192234263,1754.5971628144175,3102.4933777524916,4502.0832215710734,4.8952425591513258,8.7733958502063523,6.9322247580697445,0.76635264704502037,0.34923494002841932,62,127.24193548387096,2.96790997774,2.1076619542160921
HBEAKBAOEIKFBGPEPEPBMEKKDPAA.rabbi@pobox.upenn.edu_image003.jpg,158,117,0.740506329113924,17.159034653465348,3232,18486,6.594997494399462,126.483,126.483,126.483,-0.52314381517059527,-0.52314381517059527,-0.52314381517059527,4180.1746280768193,4180.1746280768193,4180.1746280768193,1.9798178225292735,1.9798178225292735,1.9798178225292735,2.198332498133154,0.0,0.0,126.48263550795197,0.0,0.0,-0.52314380289121498,0.0,0.0,4180.1744076817995,0.0,0.0,1.9798180150938414,1.0885021593055106,0.76605039536891673,4,68.5,1.95634503393,4.1401482653144868
17.jpg,157,209,1.3312101910828025,11.483784414372375,8572,32813,7.1204229056229549,129.485,129.485,129.485,-0.051016683819465135,-0.051016683819465135,-0.051016683819465135,5692.2833109837866,5692.2833109837866,5692.2833109837866,1.6780581474136922,1.6780581474136922,1.6780581474136922,2.3734743018743183,0.0,0.0,129.48502118062962,0.0,0.0,-0.051016891086607244,0.0,0.0,5692.2831856610483,0.0,0.0,1.6780583213367866,0.95481122030406662,0.88249150564412338,5,44.0,1.71625929033,4.070059530734917
782.jpg,107,775,7.242990654205608,5.750161797337278,43264,82925,6.5634509231747051,149.385,143.11,140.301,-0.0005734749055996282,0.22775161233164759,-0.034878453810043474,7421.3751386812019,6249.9101828180019,6342.4865177753127,1.6841579210222615,1.6133769977267529,1.6663844517594932,6.0562178716478243,61.267048537835393,79.826011456135063,164.26973771480255,0.33475982246109709,0.94258640724734577,-0.1266045693900138,2854.099310333916,6259.6398351899225,5024.5428405141492,1.6479514986614066,2.8570663199920681,1.8203271073444931,0.95381050174833171,0.77051963157699266,69,31.044561556277007,1.80452933313,4.377902316275863
343.jpg,98,81,0.826530612244898,8.56002875629044,2782,7938,5.4546480548054959,61.6114,152.403,191.505,-1.1733477152243856,-0.86596461814516401,1.0305477222747692,9010.6166057704431,5412.2146906891776,2096.7829154592414,2.6247222310823859,2.2550583222731646,3.9073639211789923,4.8783809879178301,88.425296044343668,200.99067775258251,206.33988410178887,-1.6817961987017345,-1.5250708624567977,-1.4185750258205962,933.88184459547642,2177.2180055630206,5327.3129636756175,4.9524199059201166,6.0688618781084935,3.7454943313702413,0.90039206227406077,0.69110702570023341,0,0,2.21499953348,4.0900539467107055
3052_,488,650,1.3319672131147542,4.909887365656586,193813,317200,6.304000285395718,44.0601,94.1689,140.663,-0.59585011239686847,1.0366060326231625,2.432802253934538,1911.1553819526544,1578.0399812105334,1822.8920015510769,4.0189221756566065,5.7946816271034765,10.245532521447151,5.6699226755710681,102.28646279949558,180.92731399747794,143.52701450189156,-3.130407070603229,-1.3345166309069521,-0.29773130525884633,274.09346899347423,3489.8075219389902,1690.8384721034217,21.682638055311887,4.0760130038553957,3.8529797328644269,1.1408853017992131,0.77998192734183402,66,35.194097831360097,2.73711779625,4.5905687878844041
3020.emlx_Untitled17.jpg,813,480,0.5904059040590406,10.521245236896974,111272,390240,6.7808747656812347,129.528,150.791,136.199,-0.37073308611026584,-0.31022075634843044,-0.14238639200357939,6089.1682071756022,3852.4110199134375,3750.938681167182,1.7734318129484068,1.8467992097367656,1.8936882659812153,6.2017650357148293,58.250804633046329,135.39379868798687,182.44922867978678,0.1616986189686305,-0.15920664059049094,-1.0308125058022855,1528.7727283724726,5839.5625567737334,1745.6098392724273,1.6242014545671914,1.5990647650939926,4.8906435068697895,0.95233709817979917,0.77741980604079564,59,15.029491852935914,2.4934469664,4.5992370157089884
480.jpg,480,640,1.3333333333333333,9.79862632104961,94054,307200,6.7908474604707294,115.19,117.723,117.347,0.34114053473165212,0.37961032280099388,0.41144571049715378,7587.9763671105702,7620.8673075107663,7839.4655190934864,1.6403906545700491,1.6391776642326141,1.6584091576211144,6.3901824884866238,59.608033854166663,69.469065755208334,131.08686523437501,0.41708438508022627,1.0043895256193298,0.16890848144372697,2123.6173378573753,3451.6570497686253,7769.2339070153912,2.0582040399686812,3.5065099105482025,1.5250442673918043,1.0208481219326448,0.86113732329933101,28,15.216402683217975,1.36000902824,4.3079968929364982
2013.png,601,1573,2.617304492512479,197.17178809788655,14384,945373,0.14226176964440171,252.505,248.102,248.743,-6.1403418340528528,-5.8305681871864286,-9.9482502115305422,1476.4755292096656,1710.803027802812,592.52811380070489,39.268487907767543,34.998776936454981,101.58982597336249,0.094282118838220394,0.68017597286996778,6.2918340168377984,253.34448942375127,13.19277001342703,6.1281303550641768,-11.671238111123122,79.490648385952994,1564.8321542518979,301.45484188750822,175.89977336727131,38.553980590875398,150.18553729667485,0.27187728987466986,0.14017301150895783,244,96.963655467423322,6.71505005082,0.1687104229085275
6028.emlx_IMG5161.jpg,480,640,1.3333333333333333,31.69951501393045,29073,307200,6.2884863798645227,124.729,116.517,109.853,-0.018417166769190731,-0.20596261870691107,-0.4328638201831459,3373.4422312572633,3106.1386527950935,3275.3944120911851,1.5843956920134969,1.8595435570533037,2.0969585937537696,5.529613848104086,40.071455078124998,40.545113932291663,125.618271484375,1.6165795455260199,0.024678202940522757,-0.40673766314813864,2412.3327175205004,563.9471572694323,3267.6245783422414,4.093555914822975,1.6458030837432085,2.0387319496040868,1.0589326424440735,0.67835772040450704,15,13.272105239438636,2.04531533049,3.3699043997220226
666.jpg,150,200,1.3333333333333333,12.376237623762377,7272,30000,6.573804375776394,116.617,173.149,55.0678,1.6657104143707921,-0.86626196455248061,0.15574486166244986,2810.1392713090436,3479.0498349944996,7111.3127770925694,5.3879860394943799,3.3287350412477505,1.6524068062919446,5.9840640215328325,52.436233333333334,203.232,197.67523333333332,0.85920903476595412,-1.9087364542735969,-1.2987217166394407,949.05643569341203,2439.4354905163505,2626.9054567941153,2.9876267059451092,7.084236563939708,4.426096410536716,0.87548830062126115,0.50133803899394525,0,0,3.9650975508,3.9549983010922105
006001c607e4$debc0600$9102a8c0@Levi3_image005.png,154,147,0.9545454545454546,14.789634146341463,4592,22638,0.98327588708945823,238.321,241.132,242.356,-4.100955333245988,-3.9384455005118344,-3.4514335187756098,1745.5920837566816,1844.4896408534701,2083.9984096832618,20.276917693328016,19.060914114733883,15.351200845888721,0.76670509052833125,13.295785846806256,10.583487940630798,244.41235974909443,2.5629267971287448,4.3453000041793004,-4.4099754036174863,1255.9703767270305,904.22165957468781,1617.0072722420023,8.2290099542316764,29.022949119799364,22.538519441250269,0.74389676733364318,0.43275150331105589,0,0,5.73983801651,2.568231110231332
485.jpg,480,640,1.3333333333333333,33.09037377472981,27851,307200,5.0715017364035813,26.391,29.7113,31.0137,1.2037351597249417,1.2920690848683616,1.6753764168614578,1187.8581375590416,1096.8755497250968,930.80667580298109,4.557080243483834,5.0087126299418836,7.05977962405235,4.1705389143157454,47.802936197916665,29.59587890625,31.4817578125,0.18426772519455875,2.0781816728577009,1.2181830952885324,2376.6621966593298,1745.7011122519775,1206.6198515320077,1.3724429247269352,8.7673729162808751,4.6426921654791107,1.0602537986299057,0.61241782114958443,140,14.092275899511261,0.897451540704,2.9302242333618329
HBEAKBAOEIKFBGPEPEPBAECPFEAA.rabbi@pobox.upenn.edu_image004.jpg,140,200,1.4285714285714286,9.216589861751151,9114,28000,6.8877035201404144,78.2856,99.7613,125.098,0.14720655404589,0.59625549454321558,1.0528301936899365,5362.3332261866499,4377.0974677667064,4184.2037215614846,1.8849199195037094,2.5032162563806164,3.0959853823108148,6.4489318013511916,99.178035714285713,110.35392857142857,128.32692857142857,-1.0675587151695156,0.26571393321067244,0.21077042738468291,1094.4284971593372,6119.8616581969764,4911.6146039450396,5.8440922454220017,1.7655790926389479,1.8837104313862012,1.1593848975698866,0.80576316860386299,0,0,1.61369084861,4.388345349746567
273.jpg,242,234,0.9669421487603306,13.584199584199585,12506,56628,6.7306088196727192,119.958,109.751,120.149,0.22096415515424431,0.34702720277224186,0.43728300125012248,4976.0002825507263,6229.5998728521727,6995.1914104579091,1.5636081596696658,1.4589037428419795,1.4688253893575389,6.3270988212167474,99.561859857314403,70.62776365049092,131.80078759624215,-0.65835753894056614,1.4778875547063959,0.27501573388794109,3512.7107617376837,2682.7578121742049,6439.7573186796617,1.8416907502778745,4.9732899557559129,1.4208472551603164,1.0765893834961577,0.75475222641262296,6,102.66666666666667,1.49822539209,4.1204583209856249
1133.png,71,62,0.8732394366197183,21.82809917355372,605,4402,1.0011698584775162,146.153,220.486,146.153,-0.29574283782200583,-1.4681710578117484,-0.29574283782200583,15911.934560327198,2519.4405816859803,15911.934560327198,1.0872367735771631,4.0120666938383893,1.0872367735771631,1.0011698584775162,25.611085870059064,108.84711494775102,220.48636983189459,0.29574302942117603,0.29574302942117586,-1.4681708113831533,880.93755487606018,15911.93458494884,2519.4405094728272,1.0872367699827912,1.0872367699827907,4.012066641302531,0.76293560192974985,0.54905620755827245,0,0,2.44878553126,1.9690629134933337
3042_,126,130,1.0317460317460319,7.606811145510836,6460,16380,6.8241778606210719,113.285,164.441,186.443,-0.90878920569915911,-0.68316573896481425,0.413378466884818,5308.5731729653826,5164.8095732340189,5401.6924110141035,2.4798568279091753,2.20409335480965,1.9134326095088889,6.0249005490257979,102.14774114774114,104.79896214896215,186.56422466422467,-1.8029597561578297,0.30747196558148504,-0.90507689769939792,256.96614362430347,5233.6183516915889,5302.1350165244057,19.204879846716288,1.9096262385824738,2.4655740676521334,0.83169582492447325,0.95023045434842601,0,0,2.36751577415,4.7238768933650226
1088.png,728,968,1.3296703296703296,87.71521035598705,24102,704704,0.59364899214501765,22.0379,18.6725,18.5028,3.2768590374942699,3.3068893836389162,2.9384177509543874,3993.6665517246274,3879.2335494527483,4219.9707507985631,12.028785958988003,12.330280644173254,10.236375867674147,0.41262940026688599,1.0009464966851331,11.97538115293797,22.786239328852965,12.572931689780075,4.3055190942076402,2.8647648433274702,87.68881694655299,2732.0594972458221,4372.011382837899,168.28359985700905,19.854741355341023,9.7704890796133519,0.22943085912286593,0.19440329693707106,185,48.155545690065246,0.305495216744,0.68265395348790059
373.jpg,211,389,1.8436018957345972,12.441867515537366,19791,82079,6.9210932392936462,127.69,119.101,116.647,0.6335619744053832,0.62544385024691695,0.53789380081532301,4484.3065376836666,4389.6671946197521,4434.4390457857162,2.0822114619165135,2.1204359065589791,2.082014543303111,6.1119101836995871,57.226294179997318,41.763008808586846,131.35043068263502,0.74576259918952803,1.3502273053500751,0.46528912320517068,3906.8325594178796,1344.2345579490805,4544.4472277866826,1.9203124851074811,5.3784426434434804,1.9643874752540478,0.8472939155672381,0.88418167598472763,50,29.442570660333622,1.80668256194,4.4181529499511374
135.jpg,49,279,5.6938775510204085,6.7902317880794705,6040,13671,3.6481899498000354,228.185,226.387,226.999,-2.1546092666717414,-2.1312285762547178,-1.7973260134748152,3495.0121433796635,3595.5926847110459,2617.1956108266277,6.1355433961880363,6.0703941487881536,4.6293510490873988,3.594624242657674,62.965328066710555,19.684148928388559,233.73418184478092,0.57764622978909319,2.0275761770730365,-2.2282893349597392,4516.7096975496434,1378.5321254625296,2238.2646683850717,1.8169829667002451,5.6459863998437605,6.4977862563232893,0.85329910726067415,0.70634197230590956,5,12.199999999999999,3.89481949831,3.2594737594546213
170.jpg,1152,1008,0.875,14.789483292223698,235549,1161216,3.042746703838545,231.927,232.208,231.439,-2.1889642172319705,-2.2043099606649128,-2.1979327735504026,2671.7077681566288,2595.0677109751423,2629.1662853132279,6.3285630863954179,6.3926938395443349,6.366106306938784,2.0874933818140731,15.328416935350528,1.3942944292879189,232.22928206294091,2.2842884889015527,3.6393667305490034,-2.2044912552393354,640.59379092785093,9.1760173252255619,2595.1262863189609,10.73385195477684,21.613598226723088,6.3933260587013985,0.77736456978752411,0.58726600095035775,264,12.904433066720715,4.52787155334,1.7496121108830303
1106.png,224,200,0.8928571428571429,10.41537507749535,12904,44800,2.9969917837115805,181.784,168.409,155.853,-0.24586405420285631,-0.40548536674931607,-0.82012948210997427,11353.070559610705,8504.5391191767667,6987.3873970401128,1.1760049346311869,1.6082548486485901,2.5226703898384129,2.365399926245372,13.385245535714287,61.634129464285714,184.81732142857143,3.1314399860465567,0.64306096204517293,-0.86927199527399046,794.35701795350565,6216.5588074744783,7004.3302073388122,11.881159219935887,1.5768779963176813,2.5764614385756781,0.86145207675310798,0.51929341476305879,0,0,1.75750450346,2.8359348694961457
F78283EE5250E34D90C99F03A4D863C5F940CC@FRANKLIN.wharton.upenn.edu_image041.jpg,38,148,3.8947368421052633,12.146868250539956,1389,5624,4.0210494336543139,226.759,226.759,226.759,-2.3808421690252755,-2.3808421690252755,-2.3808421690252755,3731.4003201138185,3731.4003201138185,3731.4003201138185,7.4949151363488538,7.4949151363488538,7.4949151363488538,1.3403498112181045,0.0,0.0,226.75871266002844,0.0,0.0,-2.3808422983520265,0.0,0.0,3731.4002441898738,0.0,0.0,7.4949155122950071,0.90097679701936118,0.65773464456912856,0,0,3.71250185409,2.3645832338722426
303.jpg,168,252,1.5,13.984584893195331,9082,42336,5.1515251715078882,10.2612,19.5653,59.5742,0.97539910876895319,2.4417282454326994,3.8355961372728014,2980.4475729301994,718.55117515058464,330.88987835124601,3.4414170066331065,11.655019083349101,23.875840635299213,5.2821750325174852,103.99496882086167,200.61659108087679,59.750401549508695,-2.1478097843459585,-1.7593779678217445,0.98530652631491045,1377.1963606556947,5413.1199836169781,2961.4899608639112,6.4151094951128975,5.1586634249263401,3.4613915707215681,1.1032541354763119,0.93764301694768371,2,17.032155062168769,0.936141697656,3.8648647599505086
589.jpg,480,640,1.3333333333333333,15.14768001840864,60841,307200,6.6797705694425868,146.772,150.035,161.755,-0.37448772167505101,-0.0094031974462808511,0.030295958938974597,3732.9250681154563,4081.2878687756147,4326.5140837046993,2.691259382110478,2.2410135286204405,2.2300366739995825,6.0728589931550605,90.166477864583328,42.420068359375001,166.07186848958332,-0.5290998361425806,0.27941909931555181,-0.45075190570883994,2514.1277542864709,920.82033235317965,3812.5362168740371,2.2594955284113811,2.0558690393584,2.6984457158797674,1.0546702890273616,0.72738976462895655,65,32.314075485953019,2.45430924689,4.5669726559109938
449.jpg,150,150,1.0,5.8059521761568895,11626,22500,6.8263664126166894,89.7042,85.4161,109.282,0.55554004025262083,1.3435990610995741,1.1901388271578619,5642.9597759900444,3869.38263922841,3879.9857771456509,2.2167630377376084,4.2994581124329105,3.9094057342975788,6.4975001015006875,83.267955555555559,91.608088888888886,120.33035555555556,-0.34156113553206657,0.49976668938230756,0.46672765719838821,3003.4989775525828,3708.6861695107436,4950.2722550849167,1.6741331025436306,2.3633404332354435,2.3176976782747265,0.99215240752040945,1.0114294036762699,0,0,1.51592522366,4.8167360081239998
1028.png,50,180,3.6,9.930121368150056,2719,9000,2.1317203170442469,223.363,211.033,205.401,-1.4379479861487448,-1.3863194803662748,-1.4561592089369613,6808.9258806534062,5265.1152350261136,2732.8898766529614,3.4914265183074074,3.2981455877797621,3.6828261081280482,2.0474046098379128,14.65011111111111,38.815111111111108,224.44722222222222,2.3696654154392744,1.7614552157144767,-1.3755120597108605,859.54652737958531,5202.7750133224699,2507.7142938721581,7.1667791156402476,4.5643340630756564,3.2817714016761221,1.0089084941168365,0.8653043515772042,0,0,2.89447124897,3.1136607341970191
542.jpg,1920,2560,1.3333333333333333,5.173546203203153,2850192,4915200,6.653979471108217,104.116,99.2345,89.3942,-0.09250413425094868,-0.06020654720279385,-0.033562600026482453,2184.0183610063395,3067.0504156596712,4643.7796947793977,1.6223258721459224,1.5017793488694415,1.4003557384221859,5.9432345045799826,49.340059814453127,66.030350748697913,109.68721781412761,0.39284120415292129,1.0746039202108799,-0.027383663163871402,1434.4631301687702,1289.6400130036047,3942.8201055000218,1.5856629030659564,4.2732245934788855,1.4661757880222721,0.96431454526468352,0.74243345185443799,600,20.238351611771876,1.79177197819,3.7756961025727294
1182.png,150,200,1.3333333333333333,8.055853920515574,11172,30000,2.4763297403081959,60.0986,124.737,103.606,1.2051690670490824,-0.20789497555733069,3.0597665467661432,416.11487049568319,427.18383946131536,874.52408413613784,9.8532547356041018,9.1321955255551615,12.458939127488192,2.718413559545084,78.085766666666672,139.34733333333332,126.38093333333333,-0.93628333334729585,-2.2354113672790867,0.6433412194826873,316.62589827549812,1262.1616982788314,349.34000112892653,15.916176301055826,7.1858969631008813,11.107023021133244,0.86868359092495662,0.95140239445003272,1,149.0,5.59493479617,4.0956877646642473
386.jpg,386,281,0.727979274611399,21.745388933440257,14964,108466,3.4610189819862502,203.352,216.101,224.514,-2.1028370712221824,-1.4629521447978882,-1.0043642098591155,4285.7551468215552,3743.2845618402248,5580.5138247360901,5.9667935316823453,4.1307124440222793,2.4528040721704443,3.0622611826326733,31.103175188538344,47.487867165747794,232.44239669573875,1.0515754039762288,1.0928833686421526,-2.4727567124664116,2183.8038294976732,5229.0477345981653,2386.3374230816848,2.3732290018149955,2.5625908804557849,8.8620914215306836,0.75725733404947093,0.3953087291836207,1,12.369316876852981,3.5709639084,2.6522819058447888
800.jpg,172,226,1.313953488372093,10.130831378681261,11511,38872,7.0070923983583082,82.0237,96.2871,114.551,0.035015722701950233,0.35756931080414456,0.69205587456552298,5135.0903244063702,4675.4971058115307,4309.4205963314553,1.9400726413176008,2.1209420334170974,2.5400162843626664,6.6056094509796752,88.064648075735747,104.33710640049392,118.76116484873431,-0.84129456394528568,0.61043212740655872,0.032484040123126751,1659.2359995725778,5771.3444099129929,5054.2192548289386,3.1547537863548789,2.2287357563888013,1.9137695089701348,1.0635007445897429,1.0590066644057643,0,0,1.4946652238,4.7383781558265046
406.jpg,1024,1280,1.25,26.89686307235591,146194,1310720,6.6522112065328916,95.3362,82.9107,93.2121,0.46433942585705623,0.12287845407499594,-0.25715006118982919,2533.8400191040187,2322.8642722047975,3170.5364033023097,3.3328388922147796,2.9797845235096441,2.0324681697775473,5.9305525162274559,78.732889556884771,100.07519226074218,111.50622024536133,-0.073820033937864946,1.0297043060131181,-0.20909583676500434,4376.6644320896303,3105.7633889121571,2913.2213748990716,1.514749778332096,3.2215961290310804,2.5030283518962699,1.0546532322501168,0.61454674996576153,193,13.954625062709715,1.80371140929,4.026075603140244
464.jpg,480,640,1.3333333333333333,9.899245955874456,93098,307200,6.8652618343470362,104.101,120.787,131.15,0.28929243499706536,0.4636655380837762,0.6722202925266646,6118.5653338715292,6397.5179085869422,6941.4284291290014,1.8258810367341347,1.9172775911226665,2.0684096761869579,6.1894613955692286,90.954140624999994,81.315413411458337,133.27830729166666,-1.7844048244919288,0.73452106788367866,0.2846570014457942,950.2321554859393,3857.9480825702453,6044.093482855711,5.912895288381014,3.0096109103619004,1.8320942585982622,0.96864883472699759,0.89942480611290709,135,22.316653194202981,1.54043933949,4.5295487365155847
213.jpg,63,180,2.857142857142857,2.4786885245901638,13725,11340,6.2008421873048007,80.5142,180.6,180.955,-0.86069437679010352,-0.86682074705217971,0.89580303245358917,7424.8452244465998,7271.0150806949468,7415.8440779610191,2.1850277786781498,2.1779846857674894,2.4083242735549155,5.3727032649866935,85.5021164021164,156.00802469135803,183.7757495590829,-1.1392171461753231,-0.53430681250418965,-0.86068752000892546,740.1715274015653,9354.2977572760465,7067.800399605675,7.5873494872948415,1.6890619998208396,2.1780610338309061,0.8101807368327083,0.84230850792247547,6,133.66666666666666,2.10743097301,3.882417955864125
8E3B20267B15CA4AA65F418626D4EAB0616A6A@LOGAN.wharton.upenn.edu_image005.jpg,55,641,11.654545454545454,12.12901376146789,8720,35255,4.6000976890431424,61.8065,43.0232,52.7569,1.5626807821158086,1.7645706141876518,1.1866502253658937,6300.6469620468597,6237.3858285584611,6728.1320701197028,4.0782570506777951,4.5786806518891483,3.1802376051221977,3.5147506115777647,55.818720748829953,67.533059140547437,62.510537512409584,0.66763668644709118,1.0615252131038369,1.174230025810922,5375.9641017843587,10441.659137107043,6760.1854494614545,1.5804685819352551,2.2954996842314563,3.1426415894771251,0.89260785769340245,0.70870033319986259,12,21.253780084765605,0.612158635444,2.5654939835402892
1105.png,84,619,7.369047619047619,19.663179125173325,7933,51996,2.2527812647351242,54.9532,42.7563,37.6644,1.9858341236580865,1.6088798867466667,0.74314361576574439,8185.9791133762865,4415.6211943456101,4761.8443311856909,4.9435187083816636,4.3600549032877307,1.9228928406926351,2.0931942235405421,20.94930379259943,86.920628509885375,67.525848142164776,1.8884485122602801,0.72672764766182973,1.1015049188896289,1494.4263941686177,12501.893901987889,8535.9605396691404,4.7989055735557411,1.6936971400554957,2.7484794985553651,0.7125510684834403,0.51975093270344375,6,12.666666666666666,0.597474460487,2.9920800698213528
